    5666 marullus-s-aurium.xml
  203333 marul-mar-carmina.xml
   36685 marul-mar-catull.xml
   16517 marul-mar-dante.xml
  522337 marul-mar-dauid.xml
   76739 marul-mar-dial.xml
    9712 marul-mar-epist-1477.xml
    8372 marul-mar-epist-1496-05-10.xml
   11855 marul-mar-epist-1502-03-03.xml
    7842 marul-mar-epist-1502x.xml
    9382 marul-mar-epist-1507-04-04.xml
    8312 marul-mar-epist-1515-04-26.xml
   29051 marul-mar-epist-adr.xml
 1643512 marul-mar-euang.xml
  677007 marul-mar-humil.xml
  326831 marul-mar-in-epigr.xml
 1864575 marul-mar-inst.xml
  118239 marul-mar-quinqu.xml
   42749 marul-mar-rdcg.xml
 3942021 marul-mar-repert.xml
   56929 marul-mar-trop.xml
  199406 marul-mar-ult-iudic.xml
  308961 marul-mar-vir-ill.xml
  121583 marul-mar-vita.xml
   32137 matiasev-caraman-carmen.xml
   23391 matiasev-caraman-ferocia.xml
   24194 matiasev-caraman-in-budae.xml
   24478 matiasev-caraman-nauplia.xml
   14494 mazuranic-a-epist.xml
   77899 mazuranic-bakovic-mors.xml
   44457 mazuranic-i-kukuljevic.xml
   15803 michet-a-cassand.xml
   25490 michet-a-oratio.xml
    9279 mihanovic-a-osman.xml
   13146 mikac-obsidio.xml
   41386 milasin-f-met.xml
   20185 milasin-f-viator.xml
   13664 milet-versus.xml
   83454 mladinic-s-vita.xml
  887025 modr-n-cons.xml
   57481 modr-n-navic.xml
   48446 modr-n-oratio-riar.xml
   14734 muzic-f-vd.xml
    6955 naljesk-n-epigr.xml
   11515 nardin-p-elegia.xml
  439812 natalis-f-carmina.xml
    6428 natalis-f-paladino.xml
   25723 natalis-f-vita-maruli.xml
   39661 niger-t-divin.xml
    9267 niger-t-epigramma-statil.xml
   13140 niger-t-epigrammata-cricium.xml
    9305 niger-t-epist-adr-1522.xml
    9075 niger-t-epist-clem-1532.xml
   12004 niger-t-epist-marul.xml
    6259 niger-t-inscr-1527.xml
    7644 nimira-m-epigr.xml
   15620 nimira-m-epist.xml
   60713 nimira-m-sermo.xml
   27750 nn-actiones-1657.xml
    9393 nn-agapes-testamentum.xml
    9656 nn-chart-cicca-1066.xml
    9502 nn-confirmatio-iaderenses.xml
    6501 nn-crescentius.xml
   21719 nn-declaratio-1790.xml
    6188 nn-gregorius.xml
    6596 nn-ianci-epitaph.xml
    5097 nn-inscriptio-ragninae-1004.xml
    6897 nn-jelena.xml
    8234 nn-keglevich-epitaphium.xml
    6473 nn-laurentii.xml
    6927 nn-laus-spal.xml
    7329 nn-leonis-spalatensis-epit.xml
    7116 nn-mladini.xml
    6768 nn-paulus-epigramma.xml
    6377 nn-petrus-zerni.xml
   10467 nn-predstavka-1790.xml
    6934 nn-thoma-archid.xml
    8247 nn-vekenega.xml
    6192 palikuca-p-encom.xml
   17737 palmotic-dz-epist.xml
  100570 palmotic-j-carm.xml
  259511 paskalic-l-c.xml
  116834 paulo-p-memoriale.xml
   19942 perceval-prohem.xml
   74134 petric-f-zoroaster.xml
   14593 petrovic-v-amissa-ux.xml
   16705 petrovic-v-obit-ux.xml
   13993 petrov-n-or-rhag.xml
    6088 pima-b-epig.xml
   13249 posedarski-s-oratio.xml
  120020 presb-docl-regnum-sl.xml
  161701 pribojev-v-or.xml
   15301 pridojev-i-spalat.xml
   23084 pucic-k-libellus.xml
  675963 rastic-dz-c.xml
   10768 rastic-n-epist.xml
   74629 rattkay-i-tarahum.xml
    9386 razmilovic-b-eleg.xml
  761685 rogacic-b-euthym.xml
   34787 rogacic-b-proseuct.xml
    7567 rozan-a-epigr-1540.xml
    7555 rozan-a-epigr-nalis-1572.xml
  171515 rozan-a-vauz.xml
    7550 sabolovic-m-crisienses.xml
    7966 sagudinus-n-epist-1452.xml
    9154 sarar-e-epist-1531-07-17.xml
    8983 sarar-e-epist-1532-10-12.xml
   13816 selimbric-s-vit.xml
    8773 senj-kaptol-epist-1531-07-17.xml
  112412 severitan-ip-feretr.xml
  136621 severitan-ip-solimaidos.xml
   26461 sidic-epistola-1683.xml
   75545 silobod-bolsic-m-fundamentum.xml
  204627 sisak-epist.xml
   49437 sisgor-g-de-situ.xml
  203780 sisgor-g-eleg.xml
   14633 sisgor-g-epigr-m.xml
   11734 sisgor-g-miraculum.xml
   42187 sisgor-g-odae.xml
   12652 sisgor-g-prosopopeya.xml
  135860 sivrich-anacreont.xml
   10467 sivrich-a-pricize.xml
   15206 sizgor-j-documenta-sibenic.xml
  239815 skerle-n-desc.xml
  112779 skerle-n-disc.xml
   73753 skerle-n-epist-salag.xml
    8970 skerle-n-epist-verh-1793-05.xml
    8197 skerle-n-epist-verh-1793-09.xml
    8339 skerle-n-epist-verh-1794-09.xml
   13531 skerle-n-epist-verh-1794-10.xml
   11236 skerle-n-epist-verh-1794-12.xml
   11406 skerle-n-epist-verh-1797-10.xml
   12248 skerle-n-epist-verh-1798-04.xml
   10600 skerle-n-epist-verh-1798-07.xml
   12328 skerle-n-epist-verh-1798-08.xml
   11662 skerle-n-epist-verh-1798-10-01.xml
   16488 skerle-n-epist-verh-1798-10-16.xml
  456329 skerle-n-status.xml
  653095 skrl-1.xml
  466662 skrl-2.xml
  689800 skrl-3.xml
  166274 skrl-epist-kov.xml
    8662 slavat-v-epigr.xml
   14170 smerdel-t-cicad.xml
   11094 smerdel-t-poemata.xml
    6345 sobota-c-inscriptio.xml
    8211 sobota-i-epist-1438-07-15.xml
   16557 sobota-i-epist-1451-06-28.xml
   11606 sobota-i-epist-1452-08-02.xml
   10419 sobota-i-epist-1453-05-20.xml
   10435 sobota-i-epist-1453-06-30.xml
   11399 sobota-i-epist-1453-07-24.xml
   14632 sobota-i-epist-1454-07-27.xml
   11215 sobota-i-epist-1454-08-14.xml
   13710 sobota-i-epist-1454-12-24.xml
   20745 sobota-i-epist-vallar-5.xml
   47219 sorkocevic-m-fam.xml
   43382 stafilic-i-oratio-roma.xml
   23288 stafilic-i-oratio-sigismundus-1512.xml
   18201 stafilic-i-oratio-venetiis.xml
    5986 staphyl-s-inscr.xml
    9219 statilic-i-epist-1527-11-08.xml
   13928 statilic-i-oratio-1521.xml
  981555 stay-b-philos.xml
 2212991 stay-b-phil-rec.xml
    8920 stephanus-confirmatio-crisogoni.xml
   12998 step-n-expugn-ungnad.xml
   13971 step-n-expugn.xml
   30134 step-n-obsid.xml
   23309 stojkovic-i-epist-1436.xml
   25561 stulli-l-vaccin.xml
  320487 thomas-hist-salon.xml
    7217 tihic-n-epigr.xml
    9654 tolimer-i-laud.xml
   59706 tubero-comm-rhac.xml
 1072345 tubero-comm.xml
   11886 utjesenovic-j-epist-1545-02-28.xml
   16368 utjesenovic-j-epist-1547-02-07.xml
 1092570 vicic-k-jess.xml
  498574 vicic-k-thien.xml
   13430 vitez-i-epist-1445.xml
   18781 vitez-i-epist-1448.xml
   71343 vitezov-ritter-p-croatia.xml
   11796 vitezov-ritter-p-diss.xml
   10654 vitezov-ritter-p-epist-marsil.xml
  280868 vitezov-ritter-p-plorantis.xml
    5508 vramec-a-epigr.xml
   13542 vrancic-a-c-vd.xml
   61017 vrancic-a-epist-1538.xml
    8292 vrancic-a-epist-1539-12-20.xml
   19392 vrancic-a-epist-1540.xml
    7635 vrancic-a-epist-1542-01-10.xml
    6710 vrancic-a-epist-1543-05-16.xml
   10643 vrancic-a-epist-1543-07-20.xml
    6780 vrancic-a-epist-1553-08-12.xml
    9937 vrancic-a-epist-1557-12-24.xml
   13714 vrancic-a-epist-1567-04-05.xml
    6488 vrancic-a-epist-1573-05-03.xml
  103525 vrancic-a-iter.xml
   17328 vrancic-a-memoriale-1532.xml
    8156 vrancic-a-m-epigrammata-duo.xml
   13744 vrancic-f-carm-epist.xml
   18391 vrancic-f-vita-ant.xml
    8082 vrancic-m-encomium.xml
    8000 vrancic-m-epist-1540-03-01.xml
    7305 vrancic-m-epist-1557-12-22.xml
    8130 vrancic-m-epist-1558-04-29.xml
    8608 vrancic-m-epist-1558-05-25.xml
   11609 vrancic-m-epist-1558-08-22.xml
   10380 vrancic-m-epist-1558-10-01.xml
    8683 vrancic-m-epist-1558-11-06.xml
   18085 vrancic-m-epist-1558-12-27.xml
   12143 vrancic-m-epist-1559-02-09.xml
   22454 vrancic-m-error.xml
    8525 vrancic-m-iuvenalis.xml
    8283 vrancic-m-ligario.xml
   24824 vrancic-m-tomiciana.xml
   14175 vrhovac-m-poziv-1813.xml
   40922 zamagna-b-boscovich-oratio.xml
  159636 zamagna-b-echo.xml
  182534 zamagna-b-epist.xml
  776802 zamagna-b-hesiod.xml
   65482 zamagna-b-idyllia.xml
  382260 zamagna-b-navis.xml
 1107660 zamagna-b-odyssea.xml
    7921 zamagna-b-osmanidos.xml
    5426 zavorovic-d-inscriptio.xml
   21960 zigerius-e-epist.xml
    8731 zrinski-j-epist-zlataric.xml
62333180 total
